slno,nfamily,n_males,n_females,highest_schooling,n_m_deciders,nfd,village_name,union_name,rings,new_q18,q19,s_w,q07,q08,q18,q20,new_q20,q21,q22,q22a,q23,q24,q25,q26,q26o,q27,q27a,taka_paid,q28,q28o,q29,q30,q31,q31o,q3211,q3212,q3213,q3214,q3215,q3216,q3217,q3218,q3219,q32110,q3221,q3222,q3223,q3224,q3225,q3226,q3227,q3228,q3229,q32210,q3231,q3232,q3233,q3234,q3235,q3236,q3237,q3238,q3239,q32310,q331,q332,q333,q33_9,q34,q34o,comments,q35,q35o,q361,q362,q363,q364,q365,q366,q366o,q36_9,q371,q372,q373,q374,q375,q375o,q37_9,q38,q39,q40,q40a,q41,q42,q43,q44,q44o,q45,q45a,q46,q46o,q47,q48,q49,q49o,q5011,q5012,q5013,q5014,q5015,q5016,q5017,q5018,q5019,q50110,q5021,q5022,q5023,q5024,q5025,q5026,q5027,q5028,q5029,q50210,q5031,q5032,q5033,q5034,q5035,q5036,q5037,q5038,q5039,q50310,q511,q512,q513,q52,q52a,q53,q54,q54a,q55,q56,q56o,q571,q572,q573,q57o,q57_9,q581,q582,q583,q584,q585,q586,q586o,q58_9,q59,q60,q61,q61o,q6211,q6212,q6213,q6214,q6215,q6216,q6217,q6218,q6219,q62110,q6221,q6222,q6223,q6224,q6225,q6226,q6227,q6228,q6229,q62210,q6231,q6232,q6233,q6234,q6235,q6236,q6237,q6238,q6239,q62310,q631,q632,q633,q641,q642,q643,q644,q645,q646,q646o,q651,q652,q653,q654,q655,q656,q656o,q661,q662,q663,q664,q665,q666,q666o,q67,q670,base_bid,base_bid_response,higher_bid,higher_bid_response,lower_bid,lower_bid_response,q71,q72,q73,q74,new_q74,q75,q76,q77,q78,q79,q80,q81,q82,q83,q8411,q8412,q8413,q8421,q8422,q8423,q8431,q8432,q8433,q8441,q8442,q8443,q8451,q8452,q8453,q8461,q8462,q8463,q8471,q8472,q8473,q8481,q8482,q8483,q8491,q8492,q8493,q84101,q84102,q84103,q84111,q84112,q84113,q84121,q84122,q84123,q84131,q84132,q84133,q84141,q84142,q84143,q84151,q84152,q84153,q84161,q84162,q84163,q8511,q8512,q8513,q8514,q8515,q8516,q8517,q8521,q8522,q8523,q8524,q8525,q8526,q8527,q8531,q8532,q8533,q8534,q8535,q8536,q8537,q8611,q8612,q8613,q8614,q8615,q8616,q8617,q8621,q8622,q8623,q8624,q8625,q8626,q8627,q8631,q8632,q8633,q8634,q8635,q8636,q8637,q871,q872,q873,q874,q875,q876,q877,q878,q879,q8710,q881,q882,q883,q884,q88o,q891,q892,q893,q894,q895,q896,q89o,q89_9,q901,q902,q911,q912,q921,q922,q931,q932,q933,q934,q935,q936,q937,q938,q939,q9310,q9311,q9312,q9313,q941,q942,q943,q944,q945,q946,q947,q94o,q94_9,q951,q952,q953,q954,q955,q956,q957,q95o,q95_9,q96,q96o,q97,q97o,q98,income,farming_income,nfi,brickwalls,mroof,inc,toilet_now,tage,q38_year,n_users_toilet,same_toilet,emptied,hired_sweeper,taka_paid_hat_xb,taka_paid_hat_se,will_hire_sweeper,by_myself,will_hire_sweeper_hat_xb,will_hire_sweeper_hat_se,check,lowest_hypothetical_wtp,lowest_hypothetical_wtp_hat_xb,lowest_hypothetical_wtp_hat_se,hypothetical_wtp_1,hypothetical_wtp_1_hat_xb,hypothetical_wtp_1_hat_se,next_bid,next_bid_response,highest15,highest610,highest1112,highest13
6823,5,2,3,3,1,2,Awolatoly,Hobirbari,2,1,1,3.014354,BHALUKA,MYMENSINGH,yes,3,3,12,1,7,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,800,1,1000,0,700,,8,5,7,7,7,10,7,1,2,1,0,28,0,1,,,,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,KG,20,30,10,,,320,KG,,,,,,,KG,100,100,,,,400,TK,20,30,15,,,3,TK,,,,,,,TK,20,30,,,,3,3,8,7,6,7,7,7,3,4,3,1,2,3,,,1,,3,,5,,,,5,1,10,1,2,,8,8,7,7,6,5,5,5,7,6,5,7,4,0,1,1,0,0,0,,,,,1,2,,,,,,,4,SOIL,2,,92000,92000,1,0,1,1,1179.4872,1,3,,12,1,0,0,284.56375,41.478313,1,0,.76273388,.046322513,1,337,369.51114,12.793537,337,369.45172,12.967959,1000,0,0,1,0,0
6824,2,1,1,1,1,1,Awolatoly,Hobirbari,2,1,1,3.014354,BHALUKA,MYMENSINGH,yes,4,4,5,1,3,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,800,1,1000,0,700,,6,7,8,10,10,10,10,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,,,,,,1,,2,,,,,4,SOIL,3,,60000,60000,1,1,1,0,769.23077,1,4,,5,1,0,0,196.43777,92.456276,1,0,.81126928,.082511611,1,337,333.20993,15.287139,337,332.21527,16.29491,1000,0,0,0,0,0
6825,5,2,3,3,0,3,Awolatoly,Hobirbari,2,1,1,3.014354,BHALUKA,MYMENSINGH,yes,4,4,5,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,400,1,600,0,300,,7,8,2,10,10,10,7,1,2,2,14,45,0,2,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,50,40,10,,,200,KG,,,,,,,TK,,,,,,,TK,20,30,16,,,5,TK,,,,,,,10,7,2,7,3,4,10,10,2,10,1,2,3,,,1,2,3,4,,,,,10,1,15,2,5,,10,10,10,10,9,10,2,4,10,10,2,3,10,1,0,1,0,0,0,,,,2,,1,,,,,,,4,SOIL,2,,90000,90000,1,0,1,1,1153.8462,1,4,,5,1,0,0,325.33194,54.384949,1,0,.70539767,.059290338,1,337,374.07471,12.371229,337,373.50168,13.833694,600,0,0,1,0,0
6827,9,7,2,3,2,2,Awolatoly,Hobirbari,2,1,1,3.014354,BHALUKA,MYMENSINGH,yes,5,5,9,1,2,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,700,1,800,1,600,,7,8,0,10,10,10,7,2,2,2,28,96,0,2,,,,1,1,1,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,KG,50,60,30,,,200,KG,60,70,50,,,400,KG,30,20,20,,,100,TK,20,30,16,,,5,TK,20,30,16,,,5,TK,20,30,16,,,5,10,10,10,9,10,10,10,10,10,10,1,2,3,,,1,2,3,4,,,,,5,1,10,2,2,,10,10,10,10,10,10,10,10,10,10,10,10,10,1,1,0,0,0,0,,,,2,3,,,,,7,SERVICE,,4,SOIL,2,,250000,250000,1,0,1,1,3205.1282,1,5,,9,1,0,0,472.34573,99.707924,0,0,.87857449,.038196519,1,800,378.78854,16.226358,800,407.08344,18.859667,800,1,0,1,0,0
6828,5,3,2,3,0,2,Awolatoly,Hobirbari,2,1,1,3.014354,BHALUKA,MYMENSINGH,yes,4,4,6,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,600,1,700,0,400,,8,6,7,10,10,10,7,2,2,2,5,122,0,2,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,KG,50,50,30,,,200,KG,75,100,40,,,300,KG,40,40,10,,,100,TK,20,30,16,,,5,TK,20,30,16,,,5,TK,20,30,16,,,5,10,8,7,9,6,10,10,10,9,10,1,2,3,,,1,2,3,4,,,,,15,1,20,1,10,,10,10,10,10,10,10,10,1,10,10,9,10,10,1,0,1,0,0,1,,,,1,,3,,,2,,,,4,SOIL,2,,250000,250000,1,1,1,1,3205.1282,1,4,,6,1,0,0,452.85843,83.872864,1,0,.8158977,.04220612,1,337,374.35556,8.9123831,337,387.26517,11.828735,700,0,0,1,0,0
6829,2,1,1,1,1,1,Awolatoly,Hobirbari,2,1,1,3.014354,BHALUKA,MYMENSINGH,yes,1.5,1.5,2,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,400,0,600,,300,1,9,9,6,10,10,10,6,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,,,,,1,,,,,,,4,SOIL,3,,60000,60000,1,0,1,0,769.23077,1,1.5,,2,1,0,0,103.72563,86.7752,1,0,.81754446,.085416965,1,337,337.09286,16.311699,337,324.07281,18.36529,300,1,0,0,0,0
6830,4,2,2,3,2,1,Awolatoly,Hobirbari,2,1,1,3.014354,BHALUKA,MYMENSINGH,yes,2,2,4,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,800,0,1000,,700,0,9,9,5,10,10,10,6,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,,,,,,2,,1,,,,,4,SOIL,2,,70000,70000,1,1,1,1,897.43591,1,2,,4,1,0,0,259.733,42.827511,0,0,.78720093,.047914747,1,337,360.85934,8.8718977,337,362.0094,8.787137,700,0,0,1,0,0
6831,4,3,1,2,1,1,Awolatoly,Hobirbari,2,1,1,3.014354,BHALUKA,MYMENSINGH,yes,3,3,4,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,400,1,600,1,300,,9,8,6,10,10,10,9,1,2,2,14,60,0,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,KG,80,25,,,,300,KG,,,,,,,KG,,,,,,,TK,20,25,,,,3,TK,,,,,,,TK,,,,,,,6,8,8,8,8,7,9,10,8,10,1,2,,,,1,2,3,,5,,,,15,1,20,2,10,,10,9,9,9,9,8,8,8,10,1,8,7,10,1,0,1,0,1,0,,,,2,,1,,3,,,,,4,SOIL,2,,60000,60000,1,1,1,1,769.23077,1,3,,4,1,0,0,277.12805,31.801531,0,0,.83391809,.041678101,1,600,352.18021,7.5453701,600,355.32788,8.2206497,600,1,1,0,0,0
6832,4,2,2,3,1,1,Awolatoly,Hobirbari,2,1,1,3.014354,BHALUKA,MYMENSINGH,yes,1.5,1.5,4,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,700,0,800,,600,0,9,8,6,10,10,9,9,1,2,1,0,95,0,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,100,50,,,,150,KG,60,,,,,,KG,,,,,,,TK,20,27,,,,3,TK,20,,,,,,TK,,,,,,,5,8,9,9,9,7,9,10,8,10,1,2,,4,KEEP ENVIRONMENT FRESH,1,2,3,,,,,,15,1,20,2,10,,9,9,9,9,9,8,7,7,10,10,8,8,10,1,0,1,0,1,0,,,,2,,3,,1,,,,,4,SOIL,2,,120000,120000,1,1,1,1,1538.4615,1,1.5,,4,1,0,0,283.14264,46.244785,0,0,.8059634,.048471663,1,337,363.63837,8.4787216,337,365.02783,8.7036314,600,0,0,1,0,0
6833,4,2,2,2,1,1,Awolatoly,Hobirbari,2,1,2,3.014354,BHALUKA,MYMENSINGH,yes,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,NOT FROM BRAC,,,,,,,,,,2,,,,,,6,4,2,,2,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,7,NEW TOILET,800,0,1000,,700,0,7,7,2,10,10,10,5,1,2,1,60,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,KG,15,25,5,,,160,KG,,,,,,,KG,,,,,,,TK,20,30,15,,,2,TK,,,,,,,TK,,,,,,2,10,10,10,10,10,10,10,10,10,10,1,2,3,,,1,,3,,,,,,20,1,30,1,15,,10,0,5,5,10,10,10,10,10,10,10,10,10,1,0,1,0,0,0,,,,1,,2,,,,,,,4,SOIL,2,,60000,60000,1,0,1,1,769.23077,1,.5,.5,4,0,0,0,184.41592,44.761753,0,0,.84019327,.053569335,1,337,356.06314,15.419705,337,347.18539,15.977159,700,0,1,0,0,0
6926,8,5,3,3,2,2,Kasoar,Hobirbari,2,1,1,6.0389609,BHALUKA,MYMENSINGH,yes,5,5,8,2,,1,1,18,1,,1,,,4,,10,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,600,1,700,0,400,,7,4,7,10,10,10,7,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,20,,10,,,,,,,,,,,,,,,0,0,0,0,1,0,,,,,,,,1,,,,,2,,2,,60000,60000,0,1,0,1,769.23077,1,5,,8,1,1,1,402.56369,44.807003,1,0,.8001945,.049020104,1,337,379.75638,11.441267,337,407.44443,13.44309,700,0,0,1,0,0
6928,3,1,2,2,1,2,Kasoar,Hobirbari,2,1,1,6.0389609,BHALUKA,MYMENSINGH,yes,5,5,5,1,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,700,0,800,,600,0,9,9,4,10,10,10,5,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,20,,10,,,,,,,,,,,,,,,0,0,0,0,1,0,,,,,,,,1,,,,,2,,2,,70000,70000,0,1,0,1,897.43591,1,5,,5,1,0,0,360.93411,28.433638,1,0,.79059994,.064561382,1,337,369.07416,11.957912,337,372.95364,11.590531,600,0,1,0,0,0
6932,4,2,2,4,0,1,Kasoar,Hobirbari,2,1,1,6.0389609,BHALUKA,MYMENSINGH,yes,05,5,4,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3,,800,0,1000,,700,0,8,8,2,10,10,10,6,1,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,10,,2,,,,,,,,,,,,,,,0,0,0,0,1,0,,,,,,,,1,,,,,2,,2,,60000,60000,0,1,0,1,769.23077,1,5,,4,1,0,0,335.8215,43.596451,1,0,.8634426,.046723407,1,337,368.98404,14.182014,337,381.75372,15.014336,700,0,0,0,1,0
6935,4,2,2,2,1,1,Kasoar,Hobirbari,2,1,1,6.0389609,BHALUKA,MYMENSINGH,yes,4,4,5,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,700,1,800,1,600,,8,8,7,10,10,10,6,1,1,1,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,15,,5,,,,,,,,,,,,,,,1,0,0,0,1,0,,,,2,,,,1,,,,,4,,2,,60000,60000,1,1,1,1,769.23077,1,4,,5,1,0,0,297.22897,29.948999,1,0,.83578813,.044327296,1,800,351.50128,6.9888,800,356.98782,8.0190773,800,1,1,0,0,0
6939,5,2,3,3,1,1,Kasoar,Hobirbari,2,1,2,6.0389609,BHALUKA,MYMENSINGH,yes,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,700,1,800,1,600,,8,8,7,10,10,10,5,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,30,,15,,,,,,,,,,,,,,,0,0,0,0,1,1,,,,,,,,2,1,,,,3,,2,,140000,140000,0,1,0,1,1794.8718,1,,,,0,0,0,,,1,0,,,1,800,,,800,,,800,1,0,1,0,0
6942,4,3,1,2,0,1,Kasoar,Hobirbari,2,1,1,6.0389609,BHALUKA,MYMNSINGH,yes,05,5,4,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6,,600,0,700,,400,1,8,8,2,10,10,10,6,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,30,,15,,,,,,,,,,,,,,,0,0,0,0,1,0,,,,,,,,1,,,,,4,,2,,60000,60000,0,1,1,1,769.23077,1,5,,4,1,0,0,317.32993,32.825863,0,0,.83765817,.049911488,1,337,350.82236,6.937717,337,358.64777,8.6279945,400,1,1,0,0,0
6943,5,2,3,3,0,3,Kasoar,Hobirbari,2,1,1,6.0389609,BAHLUKA,MYMENSINGH,yes,4,4,5,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6,,400,1,600,0,300,,8,8,2,10,10,10,7,1,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,10,,2,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,,,,,1,,,,4,,2,,60000,60000,0,1,1,1,769.23077,1,4,,5,1,0,0,347.7157,50.084778,0,0,.68262899,.061819777,1,337,370.42532,9.371026,337,375.18524,11.560953,600,0,0,1,0,0
6947,4,3,1,2,2,1,Kasoar,Hobirbari,2,1,1,6.0389609,BHALUKA,MYMENSINGH,yes,4,4,9,1,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4,,400,0,600,,300,1,9,7,7,9,9,10,7,1,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,20,,10,,,,,,,,,,,,,,,0,0,0,0,1,0,,,,,,,,1,,,,,4,,2,,96000,96000,0,1,1,1,1230.7693,1,4,,9,1,0,0,321.32025,25.013048,1,0,.84997034,.04398996,1,337,353.25775,6.156033,337,359.75867,6.9193916,300,1,1,0,0,0
